d1,type,d2
DB00484,53,DB00474
DB00555,53,DB01041
DB08883,53,DB00972
DB00557,53,DB06288
DB00985,53,DB00425
DB01041,53,DB01173
DB00557,53,DB00230
DB01017,53,DB01624
DB01159,53,DB01173
DB00557,53,DB00490
DB00366,53,DB00298
DB06204,53,DB01437
DB00366,53,DB01100
DB13323,53,DB01173
DB00898,53,DB08872
DB01239,53,DB09034
DB00474,53,DB09117
DB00425,53,DB00564
DB08883,53,DB00318
DB00633,53,DB00921
DB01159,53,DB09034
DB00470,53,DB00593
DB09072,53,DB01159
DB06144,53,DB00898
DB00985,53,DB09034
DB00470,53,DB08883
DB00949,53,DB00425
DB00557,53,DB01589
DB00557,53,DB00366
DB00470,53,DB00327
DB08872,53,DB01041
DB09009,53,DB00921
DB00842,53,DB09117
DB09072,53,DB01178
DB00653,53,DB00176
DB00486,53,DB01065
DB06204,53,DB09068
DB08883,53,DB00366
DB00486,53,DB00801
DB00470,53,DB01587
DB00318,53,DB00425
DB00924,53,DB09117
DB00470,53,DB01215
DB00486,53,DB00708
DB00557,53,DB01215
DB00189,53,DB01173
DB09071,53,DB01403
DB00934,53,DB00425
DB00470,53,DB00807
DB00434,53,DB00972
DB00557,53,DB01081
DB06288,53,DB01041
DB00652,53,DB01403
DB09072,53,DB01621
DB00494,53,DB00972
DB00842,53,DB01403
DB00186,53,DB00956
DB00484,53,DB00996
DB04946,53,DB09034
DB00653,53,DB00625
DB00455,53,DB01403
DB06594,53,DB00921
DB09072,53,DB01353
DB01017,53,DB00835
DB00557,53,DB04841
DB01017,53,DB00455
DB00366,53,DB06716
DB01041,53,DB00898
DB06288,53,DB00898
DB00527,53,DB09034
DB09072,53,DB01154
DB01621,53,DB09117
DB00652,53,DB00972
DB01588,53,DB01041
DB01069,53,DB01041
DB00450,53,DB00950
DB01178,53,DB01041
DB00752,53,DB01041
DB01353,53,DB01041
DB06204,53,DB00186
DB08883,53,DB00433
DB00450,53,DB00906
DB01587,53,DB01041
DB01017,53,DB00230
DB00557,53,DB01198
DB01068,53,DB00333
DB00486,53,DB01501
DB00470,53,DB08815
DB06216,53,DB09117
DB00470,53,DB01178
DB00370,53,DB09034
DB00433,53,DB00898
DB00557,53,DB00575
DB01017,53,DB11609
DB01202,53,DB00956
DB00768,53,DB00425
DB00470,53,DB01174
DB08883,53,DB00408
DB08987,53,DB01403
DB00484,53,DB01189
DB08883,53,DB09034
DB01544,53,DB00333
DB00950,53,DB00370
DB00450,53,DB06690
DB01205,53,DB09072
DB00486,53,DB00813
DB00273,53,DB09117
DB00486,53,DB12532
DB01017,53,DB01544
DB00366,53,DB00588
DB00653,53,DB04908
DB06204,53,DB00972
DB00450,53,DB00494
DB00924,53,DB00370
DB00734,53,DB00425
DB00486,53,DB00623
DB01544,53,DB01041
DB00186,53,DB00972
DB00829,53,DB00425
DB09072,53,DB00281
DB00921,53,DB09034
DB11609,53,DB09034
DB01595,53,DB01403
DB00924,53,DB09034
DB00474,53,DB00425
DB00557,53,DB01106
DB08883,53,DB09009
DB00292,53,DB01173
DB00366,53,DB01221
DB00370,53,DB09117
DB00486,53,DB00996
DB00950,53,DB09117
DB00363,53,DB01403
DB01623,53,DB01173
DB00334,53,DB00898
DB06282,53,DB09117
DB01017,53,DB00754
DB01189,53,DB00370
DB09072,53,DB00189
DB00366,53,DB00909
DB00653,53,DB00748
DB01017,53,DB08987
DB00557,53,DB00679
DB01017,53,DB00296
DB00557,53,DB00956
DB09072,53,DB13323
DB00653,53,DB00395
DB13872,53,DB00333
DB00628,53,DB00370
DB08883,53,DB00273
DB00450,53,DB01174
DB00697,53,DB09034
DB00366,53,DB01065
DB00486,53,DB00794
DB00333,53,DB00972
DB00450,53,DB01018
DB00298,53,DB00898
DB00933,53,DB09117
DB09072,53,DB00454
DB00557,53,DB09118
DB00653,53,DB00425
DB09072,53,DB00527
DB01587,53,DB00972
DB09072,53,DB00292
DB00844,53,DB00370
DB00356,53,DB09034
DB00897,53,DB00333
DB00508,53,DB00370
DB00283,53,DB00972
DB01017,53,DB00318
DB00802,53,DB00921
DB04841,53,DB01403
DB01221,53,DB09034
DB06204,53,DB00697
DB00897,53,DB01403
DB00611,53,DB01403
DB01018,53,DB00425
DB00829,53,DB00333
DB00366,53,DB00950
DB00557,53,DB00794
DB00628,53,DB00425
DB00962,53,DB01403
DB01017,53,DB00450
DB09225,53,DB09117
DB00484,53,DB00842
DB08883,53,DB01151
DB01114,53,DB00425
DB08883,53,DB00628
DB00450,53,DB00904
DB00366,53,DB00425
DB00484,53,DB09225
DB01161,53,DB00972
DB09072,53,DB00371
DB01100,53,DB00425
DB00450,53,DB00312
DB00653,53,DB00312
DB00807,53,DB09117
DB00391,53,DB00972
DB01437,53,DB00370
DB01580,53,DB00921
DB00366,53,DB11148
DB01017,53,DB00950
DB08883,53,DB01623
DB01075,53,DB00972
DB00486,53,DB01544
DB01219,53,DB01173
DB00470,53,DB01563
DB00366,53,DB00807
DB00454,53,DB01041
DB00484,53,DB00985
DB00470,53,DB06770
DB00484,53,DB00768
DB01017,53,DB00962
DB00450,53,DB00599
DB06204,53,DB00408
DB00470,53,DB00633
DB00653,53,DB00575
DB00985,53,DB09117
DB00193,53,DB00564
DB06204,53,DB00854
DB06690,53,DB01173
DB00934,53,DB00898
DB01151,53,DB00956
DB01551,53,DB00956
DB00246,53,DB00898
DB09072,53,DB00599
DB01621,53,DB09034
DB00450,53,DB00370
DB00849,53,DB09117
DB00450,53,DB01173
DB01501,53,DB00898
DB00458,53,DB01403
DB00484,53,DB00237
DB00875,53,DB09034
DB00748,53,DB09117
DB00486,53,DB01618
DB06204,53,DB01320
DB00370,53,DB00921
DB01017,53,DB06216
DB00189,53,DB00921
DB08883,53,DB00653
DB13323,53,DB01403
DB01017,53,DB06144
DB00321,53,DB09034
DB09104,53,DB00996
DB00486,53,DB00230
DB00486,53,DB01041
DB00298,53,DB01173
DB00366,53,DB09085
DB06770,53,DB09117
DB00334,53,DB00956
DB00404,53,DB00956
DB00754,53,DB00921
DB00484,53,DB00753
DB06204,53,DB00628
DB00842,53,DB00425
DB08883,53,DB00497
DB00486,53,DB00327
DB00366,53,DB06770
DB00450,53,DB00557
DB00334,53,DB00370
DB09072,53,DB09128
DB00450,53,DB00502
DB00470,53,DB01142
DB00653,53,DB00391
DB00611,53,DB01173
DB04908,53,DB01403
DB00470,53,DB01065
DB00907,53,DB09117
DB01595,53,DB00956
DB06204,53,DB00391
DB00366,53,DB01161
DB01017,53,DB01621
DB09072,53,DB01624
DB09072,53,DB00818
DB08883,53,DB00844
DB00486,53,DB00892
DB01041,53,DB00425
DB00349,53,DB00972
DB00470,53,DB01621
DB00653,53,DB06153
DB01198,53,DB00972
DB00557,53,DB00508
DB00697,53,DB09117
DB00555,53,DB00370
DB00653,53,DB06716
DB08987,53,DB00370
DB06204,53,DB00502
DB00653,53,DB00433
DB09085,53,DB00425
DB00341,53,DB00956
DB00295,53,DB00370
DB00484,53,DB00831
DB00527,53,DB00898
DB00366,53,DB00623
DB00486,53,DB00273
DB00450,53,DB04953
DB08883,53,DB01114
DB00950,53,DB01041
DB00486,53,DB04844
DB00366,53,DB00949
DB00366,53,DB01154
DB00801,53,DB01041
DB00486,53,DB01219
DB00557,53,DB08910
DB01106,53,DB01173
DB00450,53,DB01198
DB00176,53,DB01403
DB00679,53,DB01041
DB00486,53,DB01192
DB01176,53,DB01403
DB00653,53,DB00996
DB01068,53,DB00425
DB00557,53,DB00924
DB01017,53,DB00807
DB00484,53,DB01081
DB09068,53,DB00425
DB08883,53,DB01192
DB01551,53,DB00425
DB00470,53,DB00850
DB01151,53,DB00370
DB00842,53,DB09034
DB00985,53,DB00956
DB00186,53,DB00898
DB06204,53,DB00907
DB00708,53,DB09034
DB09072,53,DB01221
DB00653,53,DB00241
DB00405,53,DB01403
DB09072,53,DB00985
DB09072,53,DB00408
DB00273,53,DB01041
DB00486,53,DB01176
DB00831,53,DB09117
DB08883,53,DB00921
DB09072,53,DB06282
DB06204,53,DB00721
DB08883,53,DB00802
DB00486,53,DB09034
DB00557,53,DB00842
DB00611,53,DB00898
DB00484,53,DB00427
DB00334,53,DB09034
DB00588,53,DB01173
DB01081,53,DB00370
DB00486,53,DB01142
DB06204,53,DB01189
DB01178,53,DB00898
DB01227,53,DB00898
DB06204,53,DB00737
DB08883,53,DB00575
DB01236,53,DB09034
DB09072,53,DB08815
DB00611,53,DB00972
DB00450,53,DB01353
DB00653,53,DB01588
DB01623,53,DB00370
DB00408,53,DB00898
DB00697,53,DB01403
DB01176,53,DB00425
DB00633,53,DB01173
DB00450,53,DB00697
DB06204,53,DB06288
DB00237,53,DB01403
DB00193,53,DB01041
DB00450,53,DB00189
DB06204,53,DB00318
DB06716,53,DB01173
DB00557,53,DB00801
DB00366,53,DB00281
DB00470,53,DB00980
DB00802,53,DB01173
DB04844,53,DB00956
DB00653,53,DB00321
DB01017,53,DB01235
DB08883,53,DB00875
DB01618,53,DB01041
DB00323,53,DB00921
DB00996,53,DB01173
DB00653,53,DB00753
DB00575,53,DB01041
DB00450,53,DB00875
DB00486,53,DB00484
DB00486,53,DB00660
DB00906,53,DB00370
DB00283,53,DB00921
DB01224,53,DB01041
DB00557,53,DB00434
DB01154,53,DB00454
DB00470,53,DB08910
DB00557,53,DB00409
DB00237,53,DB00898
DB00575,53,DB09117
DB08883,53,DB00193
DB00557,53,DB01142
DB01192,53,DB00425
DB08883,53,DB00404
DB00557,53,DB01219
DB00892,53,DB01403
DB01017,53,DB00906
DB06288,53,DB00425
DB01161,53,DB09034
DB01017,53,DB00588
DB00176,53,DB09034
DB00653,53,DB00849
DB06594,53,DB00972
DB00296,53,DB00370
DB04908,53,DB01041
DB00653,53,DB09342
DB00402,53,DB09117
DB00653,53,DB04842
DB00363,53,DB01041
DB00831,53,DB00972
DB00181,53,DB00956
DB00753,53,DB01041
DB00450,53,DB08815
DB00450,53,DB00611
DB08815,53,DB00425
DB00588,53,DB00898
DB01437,53,DB09117
DB00333,53,DB09117
DB00726,53,DB01041
DB00557,53,DB09128
DB00273,53,DB09034
DB00470,53,DB00599
DB00486,53,DB00409
DB01068,53,DB01041
DB00653,53,DB13323
DB00486,53,DB00875
DB00807,53,DB09034
DB00475,53,DB00333
DB00653,53,DB00921
DB00321,53,DB01041
DB06204,53,DB01621
DB00371,53,DB00425
DB00366,53,DB01235
DB00950,53,DB00425
DB00450,53,DB01002
DB09072,53,DB01075
DB01353,53,DB00921
DB01624,53,DB00956
DB00241,53,DB00425
DB00450,53,DB00933
DB00623,53,DB01041
DB00237,53,DB00370
DB09072,53,DB01588
DB00484,53,DB00679
DB00404,53,DB01041
DB06204,53,DB00818
DB09009,53,DB09117
DB00557,53,DB00543
DB09072,53,DB00909
DB01623,53,DB00898
DB06204,53,DB05246
DB01551,53,DB01403
DB00450,53,DB04842
DB01017,53,DB00844
DB00450,53,DB00497
DB12532,53,DB00921
DB06204,53,DB01501
DB00283,53,DB00956
DB01028,53,DB00956
DB00950,53,DB01403
DB01236,53,DB01041
DB09072,53,DB01239
DB00904,53,DB00956
DB08883,53,DB01198
DB01235,53,DB00956
DB00543,53,DB09117
DB09072,53,DB00228
DB09072,53,DB00427
DB01069,53,DB00921
DB09072,53,DB04841
DB01075,53,DB00425
DB01215,53,DB00425
DB01544,53,DB00370
DB06204,53,DB00334
DB00904,53,DB09034
DB08883,53,DB00409
DB08883,53,DB01086
DB00366,53,DB00458
DB00470,53,DB00721
DB00557,53,DB11148
DB01018,53,DB09034
DB00557,53,DB09085
DB01065,53,DB09034
DB09072,53,DB00486
DB00450,53,DB00486
DB00484,53,DB01320
DB09068,53,DB09034
DB08883,53,DB01351
DB00484,53,DB01353
DB00470,53,DB00753
DB00484,53,DB00433
DB00484,53,DB00633
DB00653,53,DB00454
DB09072,53,DB09034
DB01587,53,DB00370
DB00321,53,DB00972
DB00690,53,DB00425
DB00754,53,DB01403
DB06216,53,DB00425
DB00490,53,DB01403
DB00470,53,DB09342
DB06204,53,DB00892
DB06204,53,DB01558
DB01595,53,DB00425
DB08910,53,DB00425
DB00802,53,DB00956
DB01189,53,DB00425
DB06690,53,DB00972
DB00344,53,DB09034
DB00420,53,DB01173
DB06204,53,DB00296
DB06594,53,DB01403
DB01623,53,DB00921
DB01017,53,DB00794
DB00318,53,DB01173
DB06204,53,DB00753
DB00829,53,DB01041
DB00455,53,DB00898
DB06204,53,DB09225
DB00425,53,DB01403
DB00434,53,DB00956
DB01017,53,DB00409
DB00653,53,DB00801
DB00470,53,DB00543
DB01017,53,DB00486
DB00344,53,DB00425
DB00697,53,DB00956
DB01086,53,DB01403
DB00486,53,DB00961
DB09072,53,DB00404
DB00470,53,DB00972
DB08883,53,DB00206
DB08883,53,DB09085
DB01017,53,DB01142
DB00557,53,DB00371
DB00934,53,DB00972
DB00470,53,DB01002
DB00623,53,DB01403
DB00470,53,DB01236
DB09085,53,DB09034
DB01238,53,DB09034
DB01544,53,DB00972
DB00829,53,DB00802
DB00484,53,DB00980
DB00418,53,DB00898
DB00557,53,DB00829
DB01221,53,DB09117
DB00450,53,DB00750
DB08883,53,DB00683
DB00366,53,DB06594
DB00484,53,DB08872
DB00366,53,DB06282
DB00395,53,DB09117
DB00794,53,DB00921
DB06204,53,DB00273
DB00484,53,DB11148
DB00366,53,DB00475
DB06204,53,DB09009
DB00829,53,DB00956
DB00557,53,DB00737
DB00557,53,DB00193
DB00490,53,DB00898
DB09118,53,DB09034
DB00996,53,DB00956
DB01235,53,DB00425
DB09072,53,DB01189
DB01351,53,DB00454
DB08883,53,DB00434
DB00470,53,DB00318
DB06153,53,DB00921
DB01621,53,DB01403
DB00557,53,DB00344
DB08883,53,DB00949
DB00366,53,DB01189
DB01227,53,DB01403
DB00543,53,DB00898
DB08883,53,DB00934
DB08883,53,DB01624
DB01236,53,DB01173
DB00486,53,DB00246
DB00484,53,DB06690
DB00474,53,DB09034
DB00924,53,DB01173
DB00486,53,DB00980
DB08883,53,DB01178
DB00484,53,DB00849
DB01236,53,DB01403
DB09072,53,DB01544
DB00623,53,DB00425
DB00486,53,DB04842
DB00486,53,DB01235
DB00653,53,DB01580
DB00557,53,DB00588
DB00750,53,DB00425
DB00486,53,DB01580
DB00458,53,DB09034
DB00484,53,DB13872
DB01351,53,DB00425
DB01002,53,DB00898
DB00363,53,DB09117
DB00484,53,DB00897
DB09072,53,DB00366
DB00470,53,DB00555
DB00737,53,DB09117
DB00575,53,DB00921
DB00980,53,DB01173
DB01068,53,DB00921
DB00408,53,DB01041
DB01624,53,DB09034
DB00484,53,DB00647
DB00564,53,DB00370
DB01189,53,DB00921
DB06204,53,DB01106
DB00450,53,DB00801
DB09342,53,DB00921
DB01224,53,DB09117
DB00961,53,DB00898
DB01588,53,DB01173
DB06204,53,DB00418
DB01440,53,DB00370
DB00484,53,DB00295
DB00470,53,DB00420
DB00875,53,DB00370
DB00241,53,DB00921
DB00366,53,DB09068
DB01017,53,DB00497
DB08883,53,DB00625
DB01017,53,DB00831
DB01189,53,DB00956
DB00237,53,DB01173
DB00484,53,DB01100
DB00246,53,DB09034
DB01017,53,DB00181
DB08883,53,DB00344
DB00470,53,DB00933
DB00231,53,DB09034
DB00486,53,DB00555
DB00962,53,DB00898
DB09072,53,DB01440
DB00653,53,DB01173
DB00486,53,DB00418
DB06690,53,DB01041
DB01068,53,DB00972
DB00557,53,DB06153
DB09072,53,DB01069
DB00486,53,DB00807
DB00470,53,DB00356
DB08883,53,DB01236
DB00645,53,DB00972
DB00892,53,DB00956
DB09225,53,DB00972
DB00557,53,DB01242
DB01154,53,DB00972
DB06148,53,DB01154
DB00450,53,DB01151
DB06204,53,DB01154
DB06204,53,DB13323
DB00588,53,DB00956
DB01065,53,DB00370
DB00450,53,DB00228
DB00557,53,DB01086
DB01239,53,DB00956
DB00835,53,DB00898
DB01080,53,DB01041
DB00484,53,DB00950
DB09072,53,DB00490
DB00450,53,DB01618
DB00818,53,DB01403
DB00484,53,DB00252
DB01178,53,DB09117
DB00486,53,DB00318
DB00366,53,DB00333
DB00470,53,DB00427
DB11609,53,DB00921
DB00470,53,DB13872
DB00470,53,DB00474
DB00470,53,DB00450
DB09072,53,DB01198
DB00486,53,DB00753
DB00557,53,DB00334
DB04844,53,DB01403
DB11609,53,DB00425
DB08883,53,DB09068
DB00366,53,DB00961
DB00450,53,DB09072
DB00721,53,DB00956
DB08872,53,DB09117
DB01017,53,DB00540
DB01154,53,DB00425
DB04841,53,DB00898
DB00484,53,DB00497
DB01017,53,DB00273
DB06204,53,DB01151
DB00418,53,DB00921
DB00967,53,DB00972
DB06204,53,DB06690
DB01589,53,DB00425
DB00486,53,DB00527
DB00296,53,DB00425
DB00653,53,DB01018
DB00752,53,DB00898
DB00950,53,DB00898
DB00653,53,DB09117
DB00486,53,DB00747
DB06716,53,DB00898
DB01154,53,DB01173
DB00557,53,DB00312
DB00754,53,DB09117
DB01588,53,DB09117
DB00502,53,DB00921
DB00588,53,DB01041
DB00484,53,DB09117
DB00181,53,DB00425
DB00477,53,DB09117
DB11609,53,DB00956
DB00395,53,DB01173
DB09128,53,DB00972
DB00653,53,DB01239
DB00690,53,DB00972
DB00450,53,DB00425
DB00623,53,DB00956
DB01017,53,DB01178
DB00750,53,DB09117
DB01267,53,DB09034
DB06282,53,DB00370
DB00366,53,DB00433
DB00844,53,DB09034
DB00450,53,DB00281
DB01621,53,DB00972
DB00813,53,DB00898
DB01142,53,DB00370
DB06282,53,DB01403
DB00486,53,DB00967
DB00897,53,DB09034
DB00181,53,DB00898
DB01017,53,DB00849
DB06204,53,DB00344
DB00470,53,DB06153
DB00647,53,DB09117
DB00835,53,DB01403
DB00186,53,DB01173
DB00241,53,DB00972
DB06690,53,DB09034
DB00312,53,DB00425
DB04953,53,DB01173
DB00737,53,DB00921
DB00356,53,DB00898
DB00557,53,DB00875
DB00366,53,DB00395
DB00653,53,DB00768
DB01558,53,DB01041
DB00470,53,DB04953
DB06204,53,DB00967
DB00470,53,DB04844
DB00484,53,DB00850
DB00844,53,DB01173
DB01069,53,DB00425
DB09072,53,DB00405
DB00484,53,DB06153
DB00366,53,DB00854
DB09009,53,DB01403
DB01215,53,DB01041
DB06204,53,DB01624
DB00653,53,DB00656
DB01017,53,DB09225
DB01017,53,DB09345
DB00985,53,DB01041
DB00497,53,DB01173
DB09009,53,DB00956
DB00653,53,DB00231
DB09072,53,DB00906
DB01017,53,DB00231
DB00625,53,DB09034
DB00486,53,DB06690
DB00418,53,DB00425
DB00557,53,DB00477
DB00906,53,DB00972
DB00371,53,DB00956
DB00484,53,DB01563
DB01440,53,DB00972
DB08883,53,DB01239
DB00404,53,DB00425
DB04908,53,DB09117
DB08883,53,DB04844
DB08815,53,DB00370
DB01069,53,DB00972
DB00484,53,DB00588
DB01080,53,DB01068
DB01174,53,DB09034
DB00794,53,DB00425
DB00484,53,DB00906
DB01242,53,DB01403
DB00366,53,DB00794
DB00366,53,DB00246
DB01081,53,DB00898
DB09072,53,DB00312
DB00366,53,DB01178
DB00450,53,DB04908
DB01017,53,DB00370
DB00189,53,DB00370
DB00283,53,DB00370
DB00557,53,DB01623
DB09072,53,DB01209
DB00298,53,DB00921
DB00450,53,DB01621
DB00557,53,DB00813
DB00486,53,DB01236
DB00420,53,DB00956
DB09072,53,DB01351
DB00366,53,DB01002
DB00486,53,DB09068
DB00633,53,DB00425
DB00356,53,DB01173
DB09009,53,DB00898
DB00470,53,DB00237
DB04844,53,DB00921
DB00653,53,DB01002
DB00366,53,DB01142
DB00653,53,DB01440
DB01017,53,DB00921
DB00450,53,DB00371
DB00961,53,DB01041
DB01017,53,DB00176
DB06204,53,DB00484
DB01176,53,DB01041
DB00484,53,DB00904
DB00484,53,DB06282
DB00647,53,DB00921
DB00418,53,DB01173
DB00321,53,DB00921
DB00575,53,DB01403
DB01320,53,DB01173
DB00653,53,DB00633
DB01068,53,DB00370
DB00484,53,DB09034
DB00450,53,DB00349
DB00366,53,DB01075
DB01621,53,DB00370
DB06282,53,DB09034
DB00628,53,DB01403
DB00450,53,DB06716
DB01028,53,DB00370
DB06144,53,DB09034
DB00366,53,DB01176
DB00807,53,DB00425
DB09072,53,DB00967
DB00611,53,DB00921
DB06282,53,DB00425
DB01452,53,DB00972
DB01017,53,DB09068
DB00611,53,DB09117
DB00818,53,DB00898
DB06204,53,DB00897
DB00543,53,DB00956
DB00470,53,DB00333
DB01041,53,DB01403
DB06288,53,DB00370
DB00366,53,DB00543
DB00312,53,DB00972
DB00484,53,DB00754
DB00653,53,DB01215
DB06204,53,DB00748
DB09072,53,DB00924
DB00557,53,DB00527
DB00484,53,DB00494
DB00228,53,DB01041
DB01075,53,DB01041
DB00470,53,DB06594
DB01154,53,DB09117
DB06204,53,DB09118
DB00557,53,DB00281
DB00484,53,DB01558
DB00497,53,DB00972
DB08883,53,DB01174
DB01238,53,DB00972
DB00899,53,DB09117
DB01239,53,DB01173
DB00484,53,DB00593
DB00318,53,DB09117
DB01017,53,DB00292
DB00366,53,DB00297
DB00470,53,DB00794
DB00454,53,DB00956
DB06204,53,DB01081
DB00486,53,DB00802
DB00564,53,DB09034
DB00450,53,DB00297
DB00450,53,DB00230
DB00450,53,DB00555
DB01242,53,DB00972
DB00484,53,DB09118
DB08883,53,DB00230
DB00344,53,DB00370
DB12532,53,DB01173
DB00996,53,DB00425
DB00771,53,DB00972
DB00653,53,DB01174
DB01235,53,DB09117
DB09072,53,DB00246
DB11148,53,DB00972
DB01017,53,DB00363
DB00924,53,DB00921
DB00470,53,DB05246
DB08883,53,DB00623
DB00484,53,DB00543
DB00557,53,DB00427
DB00842,53,DB00898
DB00949,53,DB01403
DB00486,53,DB00283
DB06594,53,DB00898
DB00557,53,DB00241
DB00484,53,DB00527
DB01151,53,DB00921
DB09072,53,DB01589
DB00653,53,DB12532
DB01351,53,DB00921
DB01267,53,DB00898
DB13872,53,DB00898
DB00418,53,DB09117
DB06216,53,DB00898
DB00458,53,DB00972
DB00283,53,DB09117
DB00470,53,DB00391
DB00450,53,DB01267
DB01017,53,DB00996
DB09071,53,DB01041
DB00484,53,DB00230
DB00402,53,DB00972
DB00470,53,DB00899
DB06216,53,DB00921
DB13323,53,DB00898
DB00892,53,DB00921
DB01236,53,DB00956
DB00323,53,DB01173
DB00899,53,DB01403
DB00484,53,DB06216
DB09345,53,DB01403
DB00450,53,DB00295
DB00950,53,DB00972
DB00653,53,DB04946
DB08883,53,DB00295
DB00653,53,DB00737
DB00949,53,DB01173
DB00356,53,DB09117
DB00933,53,DB00921
DB00408,53,DB00921
DB00186,53,DB00333
DB00470,53,DB00904
DB09072,53,DB00475
DB00653,53,DB00802
DB09072,53,DB00231
DB00484,53,DB01065
DB01224,53,DB01403
DB01080,53,DB00898
DB13323,53,DB01041
DB00645,53,DB00898
DB00484,53,DB00949
DB01017,53,DB00934
DB01017,53,DB00813
DB00653,53,DB00423
DB00980,53,DB00370
DB01017,53,DB00283
DB00470,53,DB00341
DB00366,53,DB01238
DB00470,53,DB00660
DB00366,53,DB00176
DB00557,53,DB09068
DB00527,53,DB09117
DB00829,53,DB00921
DB00470,53,DB09345
DB06204,53,DB00835
DB06204,53,DB00312
DB00206,53,DB00898
DB00296,53,DB01403
DB01017,53,DB00933
DB00292,53,DB00898
DB00690,53,DB01403
DB00427,53,DB00972
DB01238,53,DB00921
DB08883,53,DB00484
DB00470,53,DB00754
DB00831,53,DB00921
DB00450,53,DB01178
DB00540,53,DB09117
DB00818,53,DB00921
DB00427,53,DB01173
DB00721,53,DB00370
DB00653,53,DB00898
DB00484,53,DB09345
DB06204,53,DB00206
DB06204,53,DB01544
DB01621,53,DB01041
DB09085,53,DB00370
DB08987,53,DB09034
DB01086,53,DB00956
DB08883,53,DB00753
DB00484,53,DB00344
DB00653,53,DB00628
DB00366,53,DB00313
DB01017,53,DB00818
DB00423,53,DB01041
DB00593,53,DB09034
DB09072,53,DB01236
DB00690,53,DB09117
DB09072,53,DB00555
DB00366,53,DB00312
DB00450,53,DB01219
DB00557,53,DB00564
DB01017,53,DB00875
DB01017,53,DB01215
DB00690,53,DB00921
DB08883,53,DB13323
DB00653,53,DB01242
DB01588,53,DB00972
DB00470,53,DB00366
DB00842,53,DB01041
DB01623,53,DB09117
DB00818,53,DB09034
DB01017,53,DB00949
DB00450,53,DB00645
DB01618,53,DB00921
DB06204,53,DB01065
DB00557,53,DB00370
DB00366,53,DB00186
DB00653,53,DB01100
DB09072,53,DB00409
DB01178,53,DB01403
DB00366,53,DB01452
DB09072,53,DB01618
DB00484,53,DB00564
DB08883,53,DB06204
DB01017,53,DB00420
DB06204,53,DB00564
DB09072,53,DB00771
DB00450,53,DB00807
DB11609,53,DB01173
DB00176,53,DB01173
DB09072,53,DB08910
DB00625,53,DB01403
DB06204,53,DB01242
DB06204,53,DB00555
DB09072,53,DB00747
DB01017,53,DB01595
DB01224,53,DB09034
DB06144,53,DB09117
DB00470,53,DB00697
DB00409,53,DB09117
DB00292,53,DB09117
DB00679,53,DB00898
DB09068,53,DB00972
DB08883,53,DB00933
DB01017,53,DB00985
DB00967,53,DB00921
DB01161,53,DB00956
DB05246,53,DB09034
DB01239,53,DB00898
DB06690,53,DB00425
DB06204,53,DB00875
DB08883,53,DB00555
DB01086,53,DB00898
DB00950,53,DB09034
DB00252,53,DB01174
DB09072,53,DB00420
DB00193,53,DB09034
DB04946,53,DB00898
DB00484,53,DB00477
DB06204,53,DB00611
DB00645,53,DB00370
DB00484,53,DB01114
DB08883,53,DB00754
DB00366,53,DB04908
DB01017,53,DB01202
DB00818,53,DB09117
DB01353,53,DB09034
DB01161,53,DB00425
DB00924,53,DB00956
DB09072,53,DB00907
DB01106,53,DB09034
DB06204,53,DB01227
DB00450,53,DB00628
DB00477,53,DB09034
